"user_id","platform","cluster_id","baseline_activity","signup_cohort","pre_metric"
90024,"android",42,0.566895258660921,"cohort_B",0.735128276367746
90025,"android",450,2.9461283492268,"cohort_C",3.57079999875427
90026,"ios",453,13.0248974450933,"cohort_B",12.5316490522407
90027,"ios",307,3.95049225758913,"cohort_B",2.85420765039361
90028,"ios",168,6.03893545642812,"cohort_B",5.99566974652021
90029,"ios",150,5.95466177624825,"cohort_B",5.63025780641188
90030,"ios",97,3.67540943802524,"cohort_A",3.82415428118014
90031,"ios",151,5.37843810606494,"cohort_A",5.50324791569615
90032,"web",267,5.84143978446904,"cohort_B",4.69597075371429
90033,"android",254,5.6460069164837,"cohort_C",5.39058689233919
90034,"web",13,3.31118913325785,"cohort_A",3.23956769891129
90035,"web",223,2.74372641406725,"cohort_C",3.38049588297656
90036,"ios",99,6.63656576067662,"cohort_C",5.85108928509521
90037,"ios",433,2.13434478347349,"cohort_B",1.49559188429263
90038,"android",51,1.4724738901733,"cohort_B",1.65756535996798
90039,"ios",314,5.20439001479228,"cohort_C",5.5554771005066
90040,"android",321,4.26850817602886,"cohort_A",4.66922938018399
90041,"ios",107,0.939840284874468,"cohort_A",1.01339608350252
90042,"web",173,2.18397541092785,"cohort_B",2.30271554703345
90043,"android",291,7.61543260364714,"cohort_A",7.41366941217844
90044,"ios",224,1.52475063281165,"cohort_A",0.677735192232296
90045,"web",125,2.51200732534694,"cohort_B",2.55121619032093
90046,"android",263,6.45732335502024,"cohort_B",6.22506335659553
90047,"android",485,6.46424033511174,"cohort_B",7.40518989507844
90048,"web",317,7.57375914867867,"cohort_B",8.18682909462969
90049,"android",138,3.18877029332242,"cohort_A",3.25937218885738
90050,"android",498,3.81900350096349,"cohort_C",3.30394191331323
90051,"android",233,0.907533579768203,"cohort_A",1.55779091697755
90052,"ios",330,0.55434463476118,"cohort_B",0.0800330554979503
90053,"android",424,2.21351029795686,"cohort_A",1.38229967822331
90054,"android",27,5.36346756827347,"cohort_A",4.40839838736267
90055,"android",423,5.4618162058649,"cohort_B",4.6419643392657
90056,"ios",428,3.29481008027929,"cohort_B",3.81281258671673
90057,"android",64,1.47083688227641,"cohort_B",2.07719635609199
90058,"ios",451,5.22288067741788,"cohort_A",5.44455403259049
90059,"ios",371,6.70383032386622,"cohort_A",7.28213636500976
90060,"android",59,7.9868892592334,"cohort_A",8.14409427866897
90061,"ios",226,1.42208626945521,"cohort_C",1.94025571256264
90062,"ios",21,5.41395873823734,"cohort_A",5.37810016357577
90063,"android",260,9.63844030973814,"cohort_A",8.43936384363855
90064,"ios",257,4.2198881241139,"cohort_A",4.45869816780393
90065,"android",384,2.0838693358086,"cohort_B",1.7690489838227
90066,"web",59,1.19290754456684,"cohort_B",1.44220110733198
90067,"ios",394,3.98442386480863,"cohort_A",3.7116342968822
90068,"ios",374,5.95629541186995,"cohort_C",5.28479532497514
90069,"web",428,5.11841753603638,"cohort_B",6.03331085802568
90070,"ios",431,8.45064951503721,"cohort_C",9.39429663094518
90071,"ios",412,9.13258482899412,"cohort_A",8.75709662626105
90072,"android",38,6.96260166183648,"cohort_A",6.36810229541965
90073,"ios",22,1.925876641815,"cohort_B",0.868073274646841
90074,"android",268,2.23210788086028,"cohort_B",1.39594067260321
90075,"ios",135,2.42671306840532,"cohort_C",2.51057023054038
90076,"ios",338,0.868434660168159,"cohort_B",1.11412674339557
90077,"ios",89,0.815601282499884,"cohort_A",0.843155586140741
90078,"web",95,7.96023759580868,"cohort_C",7.57687710072693
90079,"web",216,2.24160462402965,"cohort_B",2.49037000212223
90080,"web",96,0.422790554900186,"cohort_A",0.233944872973792
90081,"ios",349,4.14239877237009,"cohort_A",4.53715399335849
90082,"android",432,2.26249299829792,"cohort_A",2.55233362076647
90083,"web",321,6.41485174995294,"cohort_B",5.48800297890585
90084,"web",287,4.75387722105683,"cohort_B",4.73703591422934
90085,"android",296,8.4830274851072,"cohort_B",8.66574274906281
90086,"ios",326,4.1231532717537,"cohort_B",4.4634566127443
90087,"android",68,1.54994241580796,"cohort_B",1.07778517648187
90088,"ios",302,1.86078882282277,"cohort_A",2.16885309130855
90089,"android",376,5.0482062744359,"cohort_B",4.46604280787418
90090,"ios",336,4.48535042627723,"cohort_B",4.90803076139853
90091,"web",252,1.72659550886629,"cohort_A",2.42683151985015
90092,"web",310,3.60858960995483,"cohort_B",4.33457108730866
90093,"web",108,7.04353586580842,"cohort_A",7.39235587225788
90094,"android",188,12.9271582099411,"cohort_A",12.1422275787025
90095,"android",318,0.913557068793009,"cohort_A",1.11043416534292
90096,"web",104,2.82512822732091,"cohort_C",3.96100089774963
90097,"web",318,5.51270552726808,"cohort_B",5.99460148042856
90098,"android",241,1.29001215095129,"cohort_C",1.0223576311761
90099,"android",378,2.50557016651657,"cohort_A",3.17105845069134
90100,"web",436,1.7926169745223,"cohort_B",2.1141325787549
90101,"ios",175,1.15558206742439,"cohort_B",0.908367315842518
90102,"web",475,7.84750962673214,"cohort_A",8.22772677037488
90103,"ios",277,5.64187922687751,"cohort_B",5.41772612246669
90104,"android",119,4.50712445309326,"cohort_A",4.53555384073884
90105,"android",330,3.06838245799297,"cohort_B",3.09464318048874
90106,"android",57,7.31723301673018,"cohort_A",6.72571529283227
90107,"ios",279,2.52036734855126,"cohort_A",1.98042798859309
90108,"ios",12,4.7923899063477,"cohort_B",5.00062686644394
90109,"web",179,3.8874891014267,"cohort_B",3.86353484805294
90110,"android",434,7.24858277052684,"cohort_C",7.52401681358741
90111,"android",171,7.00699640142298,"cohort_B",7.25073413465025
90112,"ios",477,1.93601461568898,"cohort_B",1.64803575340738
90113,"ios",316,7.4826905706807,"cohort_B",7.50805448520864
90114,"android",321,3.9348426799772,"cohort_A",4.144910137469
90115,"ios",306,2.30001126973656,"cohort_B",2.35774620673556
90116,"ios",29,2.32330175013486,"cohort_B",2.85954123928568
90117,"ios",256,0.781898006341712,"cohort_B",1.2287922373949
90118,"android",11,6.97903293485582,"cohort_B",6.79230958375683
90119,"ios",132,1.4066740044731,"cohort_A",1.83596899896452
90120,"ios",490,5.43903928325391,"cohort_A",6.13735203343996
90121,"web",62,3.71206975926377,"cohort_C",3.46258611391819
90122,"android",406,6.58578754897779,"cohort_B",7.8241355717034
90123,"ios",139,3.94431327763965,"cohort_B",4.5223539538271
90124,"android",264,4.22112680290047,"cohort_A",4.38311685360227
90125,"ios",384,12.9725749708318,"cohort_C",12.8970863581716
90126,"ios",137,4.22025729395873,"cohort_B",3.97329475928104
90127,"ios",150,3.85853104040706,"cohort_A",4.22553680522554
90128,"android",19,8.36666480756519,"cohort_B",9.0540986911391
90129,"ios",401,3.47812452455977,"cohort_C",2.74393065175713
90130,"android",306,3.34127922359796,"cohort_A",2.35100149302517
90131,"web",34,7.94509311273726,"cohort_A",8.57621655863901
90132,"android",373,0.789476166835941,"cohort_A",0.236013750255443
90133,"android",414,3.9983990103231,"cohort_A",5.14087876249645
90134,"ios",262,6.12196687073394,"cohort_B",5.8218131325394
90135,"ios",324,1.20876226815794,"cohort_B",1.27582732172137
90136,"ios",448,1.97812438116541,"cohort_A",2.08439587706883
90137,"web",378,5.74877485791756,"cohort_A",6.29585134316337
90138,"android",400,2.94806492055376,"cohort_A",3.97111841579945
90139,"android",31,1.04267235234481,"cohort_A",0.376325507566883
90140,"web",110,1.05647177848143,"cohort_A",0.664305509896142
90141,"ios",365,2.28495329695705,"cohort_B",2.07291293485811
90142,"web",187,7.62413883501411,"cohort_A",7.85036055866855
90143,"ios",482,0.899633123994953,"cohort_B",0.913872959922978
90144,"web",262,9.61754580721495,"cohort_A",8.92998439296018
90145,"web",246,0.319251685882253,"cohort_C",0.164166863663754
90146,"ios",1,2.79561850901761,"cohort_A",2.6037473300893
90147,"web",140,0.306414012958629,"cohort_B",0.971448091236411
90148,"web",463,0.411720640108722,"cohort_B",0.123952733039468
90149,"android",355,2.78754794180282,"cohort_B",3.31615207293226
90150,"ios",110,4.68374835856884,"cohort_A",5.41270883849118
90151,"android",337,1.42510312546831,"cohort_C",1.37098331386523
90152,"android",210,2.76970112121838,"cohort_A",3.40918329524088
90153,"ios",114,0.518893433614421,"cohort_B",1.43993295650826
90154,"ios",335,6.97318349642957,"cohort_A",6.76450908049396
90155,"android",151,3.98853658810302,"cohort_C",4.53369132551217
90156,"android",213,5.3711605189757,"cohort_B",5.69075170986407
90157,"android",1,3.23059220620375,"cohort_B",2.70516596822621
90158,"android",499,4.28571157856154,"cohort_B",3.45584648883287
90159,"android",154,2.93911369136323,"cohort_B",2.62653159655768
90160,"web",170,0.617322689113011,"cohort_A",0.419173803746717
90161,"web",41,0.769268901817679,"cohort_B",1.40548103886975
90162,"web",304,3.31400407635322,"cohort_B",3.43356113437597
90163,"ios",439,1.25190648003251,"cohort_A",0.691351878942675
90164,"web",410,0.151004132130936,"cohort_A",-0.521248156408319
90165,"ios",181,6.6445151171646,"cohort_A",6.71403426147447
90166,"android",401,1.26435470088941,"cohort_B",0.954614533906985
90167,"ios",382,3.22820458675387,"cohort_C",3.26531287555855
90168,"ios",187,4.50311484391646,"cohort_A",5.12476540991201
90169,"web",195,10.7085278856408,"cohort_A",10.7459431439086
90170,"web",197,1.01597541032378,"cohort_A",1.40868491504615
90171,"android",467,2.24684703160734,"cohort_A",2.60291313203137
90172,"ios",283,6.49732837588103,"cohort_A",7.08513824599944
90173,"ios",387,2.2480943042541,"cohort_C",1.91904030902804
90174,"web",62,3.609651251782,"cohort_A",3.11241149097229
90175,"ios",423,6.18764103600136,"cohort_B",6.24128238395766
90176,"ios",437,2.11029184340087,"cohort_B",2.70607350719897
90177,"web",282,8.31306187073613,"cohort_A",8.19784566289809
90178,"android",391,5.6543738136056,"cohort_B",6.27355866232231
90179,"ios",66,9.11449871927461,"cohort_B",9.7146513820851
90180,"android",415,3.33846581029921,"cohort_B",3.5197144925215
90181,"android",362,3.10921610630518,"cohort_C",3.2444555053504
90182,"ios",155,0.154863799779011,"cohort_B",0.553400589127888
90183,"web",124,7.54048836483786,"cohort_A",7.76098549372613
90184,"ios",216,5.98594723922492,"cohort_B",5.53120377928699
90185,"web",59,4.60891688332363,"cohort_A",4.10734191289876
90186,"android",315,1.6102465132388,"cohort_A",1.58589180963465
90187,"web",417,0.862552738855533,"cohort_B",1.86769938169835
90188,"ios",209,5.77024155479023,"cohort_A",5.74392157649607
90189,"android",85,4.252370155246,"cohort_A",4.10475688053971
90190,"ios",12,3.17950203548691,"cohort_A",2.55842336933071
90191,"android",55,2.37803936708784,"cohort_B",2.47502622586446
90192,"web",266,4.52537502783395,"cohort_C",5.06281023535331
90193,"android",470,2.54306995393181,"cohort_A",2.51013310360917
90194,"ios",311,7.84114870001401,"cohort_A",7.68581617284253
90195,"web",34,1.35212437930768,"cohort_A",1.76267398546017
90196,"android",427,3.5962096367233,"cohort_B",4.89279300506066
90197,"android",179,2.04096829864368,"cohort_B",2.11372485678682
90198,"ios",290,1.2961081913014,"cohort_A",1.40474794584503
90199,"android",231,2.69099379529161,"cohort_B",2.03828337052983
90200,"ios",407,6.67569730573048,"cohort_A",6.11643096627999
90201,"web",465,11.012340932687,"cohort_B",11.3160563045974
90202,"web",494,3.66735497889755,"cohort_B",3.68906442230101
90203,"ios",273,1.87793308246663,"cohort_B",2.4026353951349
90204,"ios",470,4.86336478057877,"cohort_B",4.06134643195341
90205,"android",122,5.53747734835891,"cohort_B",5.3143150476565
90206,"ios",168,5.88599467781113,"cohort_A",5.87185640542617
90207,"android",91,3.52902347077528,"cohort_A",4.00417815332032
90208,"ios",409,0.828512542204231,"cohort_B",1.17267903115181
90209,"android",94,1.48603525619675,"cohort_A",2.19537023261115
90210,"ios",211,3.24575108529171,"cohort_C",2.8378859797398
90211,"android",282,2.78358464740039,"cohort_B",3.16578403019084
90212,"android",158,3.18539692052509,"cohort_A",3.36829179040734
90213,"web",33,2.81084760834655,"cohort_B",2.25807480503852
90214,"android",428,1.62428462203787,"cohort_B",2.6084741122216
90215,"web",198,0.622486930019056,"cohort_B",1.02974886662724
90216,"ios",237,3.23395144692238,"cohort_C",3.67262989920823
90217,"android",120,9.84656346946074,"cohort_C",9.39903930422101
90218,"web",66,2.20330843065359,"cohort_B",1.9094490272801
90219,"web",67,10.3583086118601,"cohort_A",9.63551254896945
90220,"web",71,2.7711914081124,"cohort_C",2.87878767337327
90221,"ios",149,3.93024457462621,"cohort_C",3.88695249236045
90222,"android",368,7.69786296968377,"cohort_B",8.01820578287238
90223,"ios",386,2.23984005956289,"cohort_A",1.81937825375279
90224,"web",158,5.2784178092566,"cohort_B",5.64975989173448
90225,"ios",281,4.10065454151093,"cohort_A",4.62650667233948
90226,"ios",286,1.72869214498845,"cohort_A",2.13182557785662
90227,"ios",442,1.15508677775843,"cohort_B",-0.302751764685824
90228,"web",454,6.43343468915412,"cohort_A",6.89080374822742
90229,"web",169,2.60640014207235,"cohort_A",1.91613171605582
90230,"ios",323,3.48203165830247,"cohort_B",3.42461770528121
90231,"android",66,0.839375844777393,"cohort_C",0.515662768880705
90232,"web",459,9.46038370893331,"cohort_B",9.59059416309586
90233,"ios",209,7.59221736524671,"cohort_B",8.40166936422001
90234,"android",313,3.94633103061824,"cohort_B",4.05976217239701
90235,"ios",139,3.63214066985977,"cohort_A",3.93192409510355
90236,"web",61,4.16316550401081,"cohort_C",3.44065177813736
90237,"web",65,1.24625758575572,"cohort_B",1.63026791663417
90238,"web",268,2.89528468129505,"cohort_A",3.22180921974098
90239,"web",50,13.61865450821,"cohort_B",12.911741270349
90240,"ios",125,2.85604209542642,"cohort_A",3.3800203201197
90241,"android",355,1.96512208811849,"cohort_A",0.807926889293882
90242,"android",338,1.17267802534773,"cohort_A",0.683769322572416
90243,"android",216,4.05331216530566,"cohort_A",4.38146643697463
90244,"ios",412,2.25367842296689,"cohort_A",2.10658185225063
90245,"android",138,3.0556274365064,"cohort_B",2.68174101009256
90246,"web",311,1.225921777223,"cohort_A",1.2790199204146
90247,"ios",19,8.16836813441128,"cohort_A",7.66279554013246
90248,"ios",251,5.92417138567317,"cohort_B",6.25779336690845
90249,"android",271,8.2188424997617,"cohort_C",8.35555697480281
90250,"android",389,2.45162564455811,"cohort_A",2.68959976083749
90251,"android",217,3.3418827158383,"cohort_A",3.37049640382315
90252,"web",152,4.62920200231215,"cohort_B",5.43634805917532
90253,"web",41,3.33483817994848,"cohort_C",3.16425900322239
90254,"web",477,2.67242924609378,"cohort_B",2.10994665784835
90255,"ios",205,1.79179193279574,"cohort_A",1.32813447862937
90256,"web",478,4.69073944083702,"cohort_A",4.94174602196703
90257,"android",34,1.56337029685085,"cohort_C",0.20136442743197
90258,"ios",158,3.66767625953719,"cohort_C",3.48253440652508
90259,"android",242,2.87519404494245,"cohort_A",3.1685051351801
90260,"web",75,1.7591219546725,"cohort_B",2.15978431944782
90261,"ios",139,2.43921613027437,"cohort_C",2.46277709666363
90262,"android",150,5.89825196333833,"cohort_C",5.79243772699416
90263,"android",104,6.19411681768909,"cohort_B",6.85181321920282
90264,"web",404,0.0920502145259621,"cohort_A",-0.394297263967235
90265,"ios",41,12.1605530504793,"cohort_A",11.4989228831586
90266,"ios",346,3.87369914468498,"cohort_A",3.76856969545029
90267,"android",248,2.26751536630791,"cohort_C",1.90098716179872
90268,"web",384,7.2178069072665,"cohort_B",7.13605821075505
90269,"web",134,3.50146502360415,"cohort_C",4.84226646321307
90270,"android",442,1.52614952837859,"cohort_A",0.692609068585101
90271,"ios",431,5.6852948119557,"cohort_B",5.67752038938537
90272,"ios",103,13.8442525204903,"cohort_A",13.696525145484
90273,"ios",420,0.871683746626824,"cohort_A",0.731115260251459
90274,"web",114,1.32587635833784,"cohort_B",1.68286103149178
90275,"web",168,2.21540355070765,"cohort_B",2.62580775327546
90276,"android",72,2.32642160367988,"cohort_C",2.72199273774737
90277,"ios",386,3.18864656963367,"cohort_B",3.55755349101972
90278,"ios",413,1.80747754547871,"cohort_A",1.69709630374115
90279,"android",94,3.5875650103541,"cohort_A",3.5444284104968
90280,"ios",448,1.76007182242947,"cohort_B",2.31250046819019
90281,"ios",159,0.551177576688427,"cohort_B",0.395291824626637
90282,"ios",394,6.75177418191603,"cohort_B",6.32589352818052
90283,"web",303,3.61186049553451,"cohort_C",3.05205734791308
90284,"web",131,1.83986074835263,"cohort_C",2.26023060274265
90285,"android",310,2.7953957647453,"cohort_C",2.21906743560188
90286,"web",490,7.12661347773177,"cohort_A",6.4656161663392
90287,"android",37,3.19444357254284,"cohort_C",3.57078535741887
90288,"ios",100,7.28830136653007,"cohort_B",7.31379465217429
90289,"android",454,4.20291859884754,"cohort_A",3.92133957472205
90290,"android",97,3.77138150291722,"cohort_A",3.17622397053708
90291,"android",259,4.19089714428354,"cohort_B",4.24376527260097
90292,"web",134,5.64423215259164,"cohort_A",5.47652469482883
90293,"ios",236,1.54592597711391,"cohort_A",0.742536242125167
90294,"web",238,1.69889635391901,"cohort_B",1.06167618791705
90295,"web",195,3.47527295923309,"cohort_A",4.20161054909622
90296,"android",245,4.23131354041956,"cohort_B",3.62119358753266
90297,"ios",414,3.29406345288518,"cohort_B",3.90448313553739
90298,"ios",341,5.25498644636002,"cohort_A",5.31580325959031
90299,"web",164,2.68936806274693,"cohort_B",3.21815337646074
90300,"android",310,3.07875082009248,"cohort_B",3.03557429278989
90301,"android",162,7.18083373920931,"cohort_B",6.63691122933541
90302,"web",197,8.33462220596618,"cohort_A",8.05628585538428
90303,"ios",405,2.90412390533837,"cohort_A",2.71263039957025
90304,"ios",399,0.238750922669637,"cohort_A",0.20827970755406
90305,"web",111,1.47096212114131,"cohort_B",1.47133872049817
90306,"web",178,2.93124187049512,"cohort_C",2.91798050943918
90307,"web",223,5.74873490043688,"cohort_B",5.63028937983001
90308,"ios",36,1.80488538706125,"cohort_A",2.4215969041735
90309,"ios",280,3.21625050577945,"cohort_B",3.93721440048495
90310,"ios",258,6.11879234710948,"cohort_A",6.37492546316616
90311,"web",153,1.20732292562706,"cohort_C",0.580933969301445
90312,"web",107,4.78655606022445,"cohort_B",4.32828275259787
90313,"web",128,2.8378518946756,"cohort_C",2.64000959531742
90314,"android",231,1.26626346449705,"cohort_C",1.30183217844582
90315,"android",64,0.745592491224987,"cohort_A",0.966706270443155
90316,"android",279,7.25987702442077,"cohort_B",6.99813819231255
90317,"web",339,3.62716126212259,"cohort_C",3.49652024256339
90318,"ios",128,5.07538592436763,"cohort_A",4.30988369966178
90319,"ios",50,4.51938491263114,"cohort_B",3.59319704998407
90320,"android",216,5.81940771981578,"cohort_B",5.91397568365033
90321,"android",246,4.43822646923144,"cohort_B",4.38037551793594
90322,"android",81,2.40094414016541,"cohort_B",3.33668728013232
90323,"web",470,2.58865654175761,"cohort_B",3.00617759187311
90324,"web",395,4.44455839579656,"cohort_C",4.82986549430154
90325,"ios",224,8.39728858079761,"cohort_A",8.42513828704011
90326,"android",3,3.89577958047256,"cohort_A",3.54582778640543
90327,"android",400,9.04641368960864,"cohort_A",9.40479371592254
90328,"ios",345,3.81081015078023,"cohort_A",3.46858027646971
90329,"android",226,0.560962740232112,"cohort_B",0.173234887488053
90330,"web",176,1.51837427069895,"cohort_C",0.147179276127381
90331,"web",401,2.1499195476352,"cohort_A",1.80864974094652
90332,"ios",200,0.568332216036722,"cohort_A",0.901339793615857
90333,"web",86,5.71903157720418,"cohort_A",6.28140289123634
90334,"android",282,1.84590202248401,"cohort_C",1.92309062224351
90335,"web",132,2.44086184837238,"cohort_A",2.17362643963243
90336,"ios",265,6.66027929561535,"cohort_B",5.92868498417242
90337,"ios",468,1.46994042968289,"cohort_A",1.96668563248583
90338,"ios",352,3.37239569141837,"cohort_C",2.8965904176536
90339,"android",371,10.3088818670234,"cohort_B",10.6000261516614
90340,"android",62,1.30189543744237,"cohort_B",0.787277192513532
90341,"ios",265,5.00852399526714,"cohort_B",4.69896583532006
90342,"ios",228,2.18316745311901,"cohort_C",1.93895386631764
90343,"android",332,3.30121680452449,"cohort_A",3.74631830223665
90344,"android",81,7.5072434269523,"cohort_A",7.70619394186992
90345,"ios",190,5.02241571588783,"cohort_B",5.47543335798962
90346,"android",447,1.83753495513846,"cohort_A",1.65313517574475
90347,"ios",270,1.84900511252385,"cohort_B",1.9581099731808
90348,"ios",421,5.81298865329889,"cohort_C",6.16878311361649
90349,"ios",81,1.08711250219354,"cohort_A",0.841332693381325
90350,"android",303,4.45661951467728,"cohort_B",4.53062675587287
90351,"web",174,4.34730836228203,"cohort_B",4.21957777287672
90352,"android",484,2.20209425802141,"cohort_A",2.11251634281057
90353,"android",280,1.72887566928738,"cohort_A",0.688073403670702
90354,"web",36,3.62340559920697,"cohort_B",2.7766569090703
90355,"android",159,3.40338053482653,"cohort_A",3.51137189979363
90356,"web",439,4.78698136106339,"cohort_A",5.26036010476648
90357,"android",127,1.75644167251017,"cohort_C",1.94865532943698
90358,"web",62,2.17148111691983,"cohort_A",1.44993042165366
90359,"android",472,5.67857533125213,"cohort_C",5.98720499100126
90360,"android",335,1.29464397773469,"cohort_A",1.67212236214483
90361,"ios",405,1.40016413132516,"cohort_A",1.1132745117097
90362,"web",373,3.75601098408028,"cohort_A",2.91782451355526
90363,"web",477,6.73490933197649,"cohort_C",6.81634672806518
90364,"web",268,5.92800216370435,"cohort_B",6.01079122288602
90365,"web",479,3.76906576941708,"cohort_B",3.74686639875483
90366,"android",183,2.15000426665743,"cohort_A",2.11976217847043
90367,"ios",47,5.54740775019943,"cohort_A",4.777800116576
90368,"android",269,2.17959181179089,"cohort_C",1.91968674339721
90369,"android",289,1.63747415362427,"cohort_C",1.58330300515365
90370,"web",217,4.37440538521474,"cohort_A",5.04283909489227
90371,"ios",146,9.35713634455722,"cohort_A",9.95780699922894
90372,"android",264,7.59257830127357,"cohort_B",6.94269350943855
90373,"ios",110,2.84113031963346,"cohort_A",2.54858209861487
90374,"android",321,4.29096781932096,"cohort_A",5.17891390461985
90375,"web",348,1.44240451192789,"cohort_A",1.2424795925732
90376,"web",40,2.81486959090544,"cohort_A",3.31125538238303
90377,"ios",123,0.566889395634515,"cohort_A",0.611351711189024
90378,"web",243,6.48055812959797,"cohort_A",6.27772899442094
90379,"ios",357,1.1383965983586,"cohort_A",1.66327011721276
90380,"web",206,5.55664729196271,"cohort_A",5.81726022375244
90381,"android",320,3.29912600375372,"cohort_C",2.70276661688384
90382,"ios",253,2.58215580954571,"cohort_B",2.41116016411184
90383,"android",250,0.724473179062814,"cohort_B",0.558940669083949
90384,"ios",376,4.92937351435527,"cohort_B",5.22256087733388
90385,"web",346,1.67564287876838,"cohort_C",1.27768470207009
90386,"ios",487,3.67930886785957,"cohort_A",4.27013345907154
90387,"ios",364,10.8797806812189,"cohort_B",10.7870358076004
90388,"android",77,1.90470209958252,"cohort_B",1.86937850648673
90389,"web",335,3.68783590650888,"cohort_A",2.90527373707171
90390,"web",268,4.37657063002304,"cohort_A",4.04622342249044
90391,"ios",13,2.0949243100442,"cohort_A",2.27782472777802
90392,"android",104,5.49218705475976,"cohort_C",5.40279133371282
90393,"android",317,4.73191202066826,"cohort_C",5.00630367495787
90394,"ios",34,10.3686146886594,"cohort_A",10.267098308714
90395,"web",13,3.82572593253929,"cohort_C",3.91876058827712
90396,"ios",140,9.14216630677765,"cohort_B",8.8997626156336
90397,"ios",79,5.90121020592513,"cohort_C",5.90272363905115
90398,"web",76,1.82027017594978,"cohort_C",2.23041812540122
90399,"ios",35,2.20179300145913,"cohort_B",2.00004421142817
90400,"android",30,5.97110111896182,"cohort_A",6.39125038999518
90401,"web",184,2.49856509947426,"cohort_C",2.71247653512739
90402,"ios",430,1.93896634954422,"cohort_A",1.67974054545831
90403,"web",15,0.44820850302838,"cohort_A",0.238588226377112
90404,"android",452,3.16802245291012,"cohort_B",3.35304769322146
90405,"web",231,2.52584370645009,"cohort_A",1.92522595663992
90406,"web",163,4.7342786120838,"cohort_A",4.31943739753444
90407,"web",173,7.93685774620735,"cohort_C",7.37410967317874
90408,"ios",2,3.07181478468605,"cohort_A",3.28439584866033
90409,"ios",227,1.24915164743645,"cohort_A",0.792676044191371
90410,"ios",360,3.26890221514891,"cohort_B",3.98239526719547
90411,"web",8,4.40629802752524,"cohort_B",4.74546287955754
90412,"ios",242,5.43350614609337,"cohort_B",5.51304855743034
90413,"ios",98,3.09702063260228,"cohort_A",3.4190160994956
90414,"ios",16,0.750691358780738,"cohort_B",0.864942270616959
90415,"android",209,4.46614683762285,"cohort_B",4.22229189170864
90416,"android",253,1.29752947155333,"cohort_A",1.95979953190013
90417,"android",240,5.76793127966869,"cohort_A",4.9617256444461
90418,"ios",132,5.4155735650284,"cohort_C",5.22008586149713
90419,"ios",293,7.9582386760511,"cohort_C",8.8720240537192
90420,"ios",250,0.695801947936818,"cohort_C",0.264882903461612
90421,"ios",360,9.19561379495728,"cohort_C",10.0167516765543
90422,"web",72,1.67059830792737,"cohort_A",2.25497419446064
90423,"ios",235,1.37473438856195,"cohort_A",1.97296677345513
90424,"web",405,11.1919242274847,"cohort_A",11.065196726946
90425,"ios",247,6.80576070718797,"cohort_C",6.13703857009979
90426,"android",461,4.41948722524122,"cohort_C",4.19926803005865
90427,"android",67,7.50539517790851,"cohort_B",6.94087925495091
90428,"web",277,0.914499855215206,"cohort_B",1.1952811275936
90429,"ios",182,2.01604375964651,"cohort_C",2.70228966178013
90430,"android",457,6.29184838397553,"cohort_A",6.71451391580756
90431,"android",68,5.05699824966978,"cohort_B",5.00790177243988
90432,"android",447,2.05755155691106,"cohort_A",1.89035119825071
90433,"web",373,2.89398995291039,"cohort_A",3.0057847979075
90434,"ios",96,7.76712949788754,"cohort_C",7.18932133649102
90435,"android",82,7.74872110223241,"cohort_B",8.20069091128455
90436,"ios",391,2.16849187456295,"cohort_C",2.67330188281632
90437,"ios",210,9.21033228727222,"cohort_C",9.70370546747282
90438,"ios",193,2.81266297913822,"cohort_B",2.4645704958262
90439,"ios",204,5.26331480512333,"cohort_B",4.85478630556023
90440,"web",31,2.94521445766874,"cohort_A",2.67282560178003
90441,"android",481,3.28970583947593,"cohort_A",3.96624520729954
90442,"ios",435,8.41317773911306,"cohort_B",8.15552968089877
90443,"ios",44,11.0486519874881,"cohort_B",11.2227990504963
90444,"android",367,6.15369914162488,"cohort_B",6.0072020996177
90445,"ios",82,1.24303422316995,"cohort_B",0.83132401994959
90446,"ios",322,10.9767306157473,"cohort_B",11.0050558125446
90447,"android",436,3.72701465357399,"cohort_B",3.89170470710032
90448,"web",41,3.4709595278127,"cohort_A",3.441024050446
90449,"ios",374,2.30205889912077,"cohort_C",2.47686937923794
90450,"android",389,10.555521406051,"cohort_A",10.3476311993806
90451,"ios",159,4.60756840096397,"cohort_A",4.28159547555513
90452,"ios",489,4.4503021650916,"cohort_A",4.08818061921072
90453,"web",57,3.84585035279518,"cohort_A",3.8890595053246
90454,"web",455,3.91548330295494,"cohort_A",4.26767243661673
90455,"web",42,0.551118918316331,"cohort_B",1.34964288442983
90456,"android",321,2.2058171182592,"cohort_A",2.52309470626853
90457,"web",375,5.75576634557512,"cohort_A",4.44901921301056
90458,"android",323,9.75806547202583,"cohort_B",10.1634124625072
90459,"web",445,3.22992008920717,"cohort_B",4.0880138794999
90460,"web",457,2.80490476241576,"cohort_B",3.24542196205114
90461,"web",415,2.00750990969853,"cohort_B",1.88369752623111
90462,"web",283,1.20300412961629,"cohort_C",1.12141288227619
90463,"android",430,2.13646118848299,"cohort_A",2.93057402029589
90464,"android",460,9.14464012695093,"cohort_A",9.4021153043658
90465,"android",233,1.95377813437857,"cohort_A",1.92973049789709
90466,"ios",25,1.69033335284043,"cohort_B",2.30339664024964
90467,"android",323,4.02944553829266,"cohort_C",3.53687387910106
90468,"ios",82,3.30735292417179,"cohort_B",2.82505191783626
